Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,AvgDaysBetweenPurchases,UniqueProducts,UniqueCountries,ZeroPriceCount,CancelledTransactions,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,PreferredTimeOfDay,RegAnciennete,IP_privee,AvgBasketValue,CancelRatio,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,Churn,Cluster
2,421.52,11.708888888888888,8.696425136728895,2.08,35.7,203,5.638888888888889,1,12,11,0.3142857142857143,30,1,0,0,36,18.0,64.0,4.0,2,404,0,140.50666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,451.44,16.12285714285714,5.62456178187201,9.96,26.4,416,14.857142857142858,2,48,0,0.0,28,1,0,0,28,28.0,37.0,0.0,2,579,0,225.72,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2,696.4100000000001,7.569673913043479,7.933330502350937,0.42,49.5,254,2.760869565217391,1,12,0,0.0,88,1,0,0,92,46.0,49.0,0.0,3,728,0,232.13666666666668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
20,4061.24,20.51131313131313,25.017273043863057,-5.1,148.5,3858,19.484848484848484,-4,200,326,1.619289340101523,68,1,0,12,198,9.9,21.0,2.0,2,738,0,193.39238095238093,0.0603015075376884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,277.79999999999995,30.86666666666666,22.732740705862984,9.9,79.6,132,14.666666666666666,2,36,0,0.0,9,1,0,0,9,9.0,42.0,3.0,2,652,0,138.89999999999998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,500.0,500.0,0.0,500.0,500.0,400,400.0,400,400,0,,1,1,0,0,1,1.0,49.0,1.0,3,574,0,250.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
6,2965.69,21.80654411764706,13.491061149196996,5.04,99.0,1396,10.264705882352942,1,24,283,2.088888888888889,128,1,0,0,136,22.666666666666668,49.0,2.0,2,717,0,423.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
28,5684.61,13.47063981042654,9.61133922158747,-19.9,79.6,3707,8.78436018957346,-6,96,357,0.8123515439429929,246,1,0,19,422,15.071428571428571,49.0,2.0,2,780,0,196.0210344827586,0.0449172576832151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
6,635.1,105.85,215.9862634521001,-131.39999999999998,350.4,58,9.666666666666666,-12,32,43,8.2,1,1,0,3,6,1.0,49.0,2.0,1,1183,0,90.72857142857144,0.4285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
1,15.0,15.0,0.0,15.0,15.0,12,12.0,12,12,0,,1,1,0,0,1,1.0,73.0,1.0,3,699,0,7.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
1,192.6,96.3,114.97556262093264,15.0,177.60000000000002,97,48.5,1,96,0,0.0,2,1,0,0,2,2.0,55.0,3.0,1,812,0,96.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
2,117.47,9.789166666666668,10.10586909431916,-9.95,25.0,24,2.0,-1,8,4,0.3636363636363636,10,1,0,2,12,6.0,43.0,3.0,3,496,0,39.156666666666666,0.1538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,71.4,71.4,0.0,71.4,71.4,12,12.0,12,12,0,,1,1,0,0,1,1.0,36.0,2.0,1,706,0,35.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
11,5725.469999999999,21.60554716981132,12.183851294641022,8.5,85.92,3570,13.471698113207546,4,50,334,1.246212121212121,95,1,0,0,265,24.09090909090909,49.0,1.0,2,979,0,477.1225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
4,247.96,15.4975,5.559059272934584,6.8,32.849999999999994,84,5.25,1,24,228,15.2,15,1,0,0,16,4.0,31.0,2.0,3,831,0,49.592,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2
3,459.24,13.916363636363636,3.892705372056352,6.959999999999999,19.92,368,11.151515151515152,3,24,90,2.78125,31,1,0,0,33,11.0,49.0,6.0,3,526,0,114.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2,239.92,10.431304347826083,21.67213739183182,1.25,79.2,241,10.478260869565217,1,144,316,14.363636363636363,23,1,0,0,23,11.5,32.0,2.0,3,873,0,79.97333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
2,379.65,7.74795918367347,6.762295277120483,1.25,35.400000000000006,490,10.0,1,80,172,3.583333333333333,49,1,0,0,49,24.5,46.0,1.0,3,769,0,126.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,64.0,32.0,9.899494936611664,25.0,39.0,32,16.0,12,20,0,0.0,2,1,0,0,2,2.0,49.0,1.0,3,553,0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
1,321.92,22.99428571428572,7.351660947113836,8.2,31.6,210,15.0,6,48,0,0.0,14,1,0,0,14,14.0,49.0,4.0,3,502,0,160.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
3,578.45,17.01323529411765,7.787804265407057,-8.850000000000001,31.8,157,4.617647058823529,-3,12,55,1.6363636363636365,24,1,0,2,34,11.333333333333334,43.0,1.0,1,754,0,144.6125,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
8,3631.89,18.530051020408163,12.24472681888732,-53.7,70.80000000000001,2293,11.698979591836734,-6,100,189,0.9435897435897436,145,1,0,2,196,24.5,64.0,1.0,2,910,0,403.5433333333333,0.0101522842639593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,2
4,1502.3500000000004,13.910648148148152,10.191994592894234,1.65,51.0,950,8.796296296296296,1,48,225,2.093457943925233,90,1,0,0,108,27.0,49.0,1.0,1,662,0,300.4700000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
26,7076.28,10.593233532934132,10.466891989000295,-125.0,67.6,5769,8.636227544910179,-6,96,205,0.2923538230884557,235,1,0,8,668,25.692307692307693,49.0,0.0,2,953,0,262.08444444444444,0.0119581464872944,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
6,1383.49,15.902183908045975,5.976573535195439,-10.2,35.400000000000006,867,9.96551724137931,-12,24,230,2.6627906976744184,55,1,0,1,87,14.5,42.0,1.0,1,690,0,197.64142857142855,0.0113636363636363,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
1,187.92,6.48,6.062756327423549,1.25,30.0,120,4.137931034482759,1,24,0,0.0,28,1,0,0,29,29.0,49.0,1.0,3,591,0,93.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
2,370.48,7.882553191489361,6.427968597933736,1.25,26.0,195,4.148936170212766,1,16,0,0.0,29,1,0,0,47,23.5,19.0,1.0,3,1032,0,123.49333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,374.0,93.5,17.0,68.0,102.0,128,32.0,8,40,0,0.0,4,1,0,0,4,4.0,22.0,5.0,3,906,1,187.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
39,9803.96,81.69966666666666,72.28493846784211,-13.16,408.0,6172,51.43333333333333,-4,384,363,2.907563025210084,48,1,0,1,120,3.076923076923077,49.0,2.0,3,971,0,245.099,0.0082644628099173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
1,397.12,15.884799999999998,8.947605415230752,5.04,47.7,232,9.28,2,16,0,0.0,25,1,0,0,25,25.0,55.0,1.0,2,518,0,198.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3,1100.9,16.936923076923076,5.494198907449146,6.959999999999999,31.8,533,8.2,1,24,119,1.859375,59,1,0,0,65,21.666666666666668,53.0,4.0,3,625,0,275.225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,211.5,42.3,37.03390338595164,15.0,107.1,66,13.2,12,18,0,0.0,5,1,0,0,5,5.0,46.0,2.0,1,962,0,105.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1,848.5500000000001,22.330263157894738,14.375259619153503,5.04,71.69999999999999,508,13.36842105263158,3,25,0,0.0,38,1,0,0,38,38.0,49.0,0.0,2,382,0,424.275,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,340.93,20.05470588235294,10.9132030802413,10.08,47.7,139,8.176470588235293,1,24,197,12.3125,17,1,0,0,17,8.5,58.0,1.0,3,764,0,113.64333333333332,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2
1,37.4,18.7,9.616652224137043,11.9,25.5,4,2.0,2,2,0,0.0,2,1,0,0,2,2.0,73.0,0.0,3,629,0,18.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
5,582.47,14.56175,7.671803146955808,-6.75,35.400000000000006,299,7.475,-1,25,115,2.923076923076923,31,1,0,3,40,8.0,49.0,2.0,1,770,0,97.07833333333332,0.073170731707317,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,81.57,20.3925,17.128158832752575,4.5600000000000005,38.25,55,13.75,3,24,0,0.0,4,1,0,0,4,4.0,36.0,2.0,2,650,0,40.785,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
4,827.83,14.523333333333332,8.47904988219564,2.85,41.25,360,6.315789473684211,1,25,137,2.4285714285714284,37,1,0,0,57,14.25,24.0,2.0,1,527,0,165.566,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4,690.5400000000001,3.752934782608696,6.81470710082542,-9.9,85.32000000000001,906,4.923913043478261,-2,108,45,0.2404371584699453,146,1,0,2,184,46.0,49.0,4.0,2,518,0,138.108,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2,183.44,10.790588235294118,3.426091925554967,4.68,17.0,286,16.823529411764707,4,25,20,1.25,16,1,0,0,17,8.5,22.0,3.0,1,747,0,61.14666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,289.35,22.25769230769231,9.409344782224172,10.5,45.0,124,9.538461538461538,2,25,0,0.0,13,1,0,0,13,13.0,71.0,4.0,3,800,0,144.675,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1,557.62,69.7025,69.16298385490816,16.6,219.0,142,17.75,4,48,0,0.0,8,1,0,0,8,8.0,31.0,0.0,2,437,0,278.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3,702.0,58.5,34.28291384666977,19.5,97.5,360,30.0,10,50,37,3.363636363636364,7,1,0,0,12,4.0,49.0,2.0,1,966,0,175.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
2,178.47,11.898,18.625212635411323,-51.0,34.8,115,7.666666666666667,-60,24,37,2.642857142857143,15,1,0,1,15,7.5,68.0,3.0,3,948,0,59.49,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
4,990.23,19.8046,31.03836159743393,0.95,139.2,844,16.88,1,96,348,7.081632653061225,43,1,0,0,50,12.5,80.0,1.0,1,755,0,198.046,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
4,971.7600000000002,11.432470588235295,8.932254675356843,0.42,46.8,497,5.847058823529411,1,25,335,3.9642857142857135,67,1,0,0,85,21.25,59.0,3.0,2,776,0,194.35200000000003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
36,10664.34,21.32868,15.508918859352251,-17.0,153.0,4686,9.372,-6,60,362,0.6953907815631263,211,1,0,24,500,13.88888888888889,71.0,1.0,1,1094,0,288.2254054054054,0.0479041916167664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
10,3650.87,26.07764285714285,16.02341998229733,-51.0,81.12,1918,13.7,-6,48,319,2.2661870503597124,97,1,0,2,140,14.0,49.0,0.0,1,1024,0,331.8972727272727,0.0141843971631205,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,821.1000000000001,39.10000000000001,64.2484241051872,15.9,306.0,190,9.047619047619047,2,48,0,0.0,21,1,0,0,21,21.0,63.0,2.0,1,756,0,410.55000000000007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
5,1869.5,14.056390977443607,12.654918874681355,-15.12,85.0,2242,16.857142857142858,-39,72,354,2.6742424242424243,126,1,0,8,133,26.6,75.0,2.0,2,861,0,311.5833333333333,0.0597014925373134,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
3,468.4,78.06666666666666,81.04859447681167,-15.0,204.0,96,16.0,-12,32,236,47.0,4,1,0,1,6,2.0,63.0,3.0,4,949,0,117.1,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2
6,3844.22,12.050846394984326,10.228470420497777,0.85,67.6,2571,8.059561128526646,1,72,355,1.106918238993711,142,1,0,0,319,53.16666666666666,66.0,1.0,2,1055,0,549.1742857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
2,212.54,9.240869565217391,15.09567876550453,0.84,71.4,140,6.086956521739131,1,72,200,9.090909090909092,23,1,0,0,23,11.5,49.0,2.0,4,816,0,70.84666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
1,147.59000000000003,3.98891891891892,3.336967005949984,0.29,14.85,127,3.4324324324324325,1,24,0,0.0,37,1,0,0,37,37.0,69.0,1.0,2,454,0,73.79500000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,115.31,5.490952380952381,4.377776724276725,0.85,15.3,78,3.7142857142857135,1,24,0,0.0,21,1,0,0,21,21.0,60.0,2.0,1,541,0,57.655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
1,200.29,18.208181818181817,12.608407368245857,6.959999999999999,51.0,125,11.363636363636363,2,24,0,0.0,11,1,0,0,11,11.0,49.0,3.0,3,706,0,100.145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
9,1088.53,38.87607142857143,49.24997720167065,-8.5,145.0,625,22.321428571428573,-1,100,350,12.814814814814817,21,1,0,2,28,3.111111111111111,49.0,1.0,1,804,0,108.853,0.0689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
2,816.0,408.0,144.2497833620557,306.0,510.0,192,96.0,72,120,31,31.0,1,1,0,0,2,1.0,65.0,2.0,1,995,0,272.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
3,850.29,20.73878048780488,12.583114120741724,-1.95,76.19999999999999,406,9.902439024390244,-1,48,88,2.175,39,1,0,1,41,13.666666666666666,49.0,2.0,1,651,0,212.5725,0.0238095238095238,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,311.81,14.17318181818182,5.99713533706571,5.04,25.200000000000003,313,14.227272727272728,2,36,0,0.0,22,1,0,0,22,22.0,79.0,2.0,3,1124,0,155.905,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
1,112.75,5.36904761904762,3.2293759532793715,0.95,12.75,27,1.2857142857142858,1,3,0,0.0,20,1,0,0,21,21.0,49.0,2.0,3,553,0,56.375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
1,197.65,65.88333333333334,85.9119656004525,12.75,165.0,6,2.0,1,3,0,0.0,3,1,0,0,3,3.0,32.0,0.0,2,792,0,98.825,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
1,296.88,5.821176470588235,3.707097326512388,1.45,17.700000000000003,306,6.0,1,48,0,0.0,49,1,0,0,51,51.0,49.0,3.0,2,461,0,148.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
1,153.0,15.3,0.848528137423858,15.0,17.700000000000003,92,9.2,4,12,0,0.0,10,1,0,0,10,10.0,52.0,1.0,1,702,0,76.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
1,353.48,16.067272727272726,6.03109259770383,10.2,30.24,316,14.363636363636363,6,48,0,0.0,22,1,0,0,22,22.0,49.0,1.0,1,629,0,176.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
7,2456.9800000000005,23.62480769230769,12.961235106911658,-12.75,70.8,1010,9.711538461538462,-5,48,245,2.349514563106796,64,1,0,3,104,14.857142857142858,24.0,4.0,2,1024,0,307.12250000000006,0.0285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
4,1037.59,17.88948275862069,6.576407173123869,9.9,35.7,533,9.189655172413794,1,24,145,2.526315789473684,45,1,0,0,58,14.5,43.0,2.0,3,996,0,207.518,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
25,4075.35,7.303494623655914,14.17226623146484,-169.92000000000002,169.92000000000002,1925,3.449820788530466,-24,100,316,0.5529622980251346,334,1,0,39,558,22.32,56.0,2.0,2,750,0,156.74423076923077,0.0697674418604651,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
3,719.81,7.126831683168317,5.225055584525982,0.42,20.85,358,3.5445544554455446,1,25,220,2.2,90,1,0,0,101,33.666666666666664,24.0,1.0,3,952,0,179.9525,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
2,632.3999999999999,30.114285714285707,25.11345208676588,14.85,121.68,272,12.952380952380953,3,72,110,5.5,21,1,0,0,21,10.5,18.0,3.0,4,959,0,210.79999999999995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,123.24,15.405,23.994521398495472,0.85,69.3,40,5.0,1,14,0,0.0,8,1,0,0,8,8.0,65.0,2.0,2,744,0,61.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
6,2183.0400000000004,18.344873949579835,13.597137277566686,-4.16,102.0,1202,10.100840336134452,-2,24,205,1.7203389830508475,79,1,0,2,119,19.83333333333333,45.0,2.0,2,791,0,311.8628571428572,0.0166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
2,127.14999999999998,12.714999999999998,8.886070560151996,-11.9,19.5,41,4.1,-2,10,5,0.5555555555555556,9,1,0,1,10,5.0,49.0,0.0,4,605,0,42.383333333333326,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
6,1555.0500000000002,8.227777777777778,6.612532856639871,-9.95,50.0,784,4.148148148148148,-1,42,239,1.2606382978723405,116,1,0,2,189,31.5,75.0,1.0,2,816,0,222.15000000000003,0.0105263157894736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2
12,2838.2,7.905849582172701,17.49300620949606,-15.3,195.0,966,2.6908077994428967,-6,100,252,0.6843575418994413,221,1,0,2,359,29.916666666666668,49.0,4.0,2,759,0,218.3230769230769,0.0055555555555555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
1,182.25,6.284482758620689,5.241457394252438,0.95,23.4,110,3.793103448275862,1,36,0,0.0,28,1,0,0,29,29.0,70.0,1.0,1,844,0,91.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
1,282.19,5.130727272727273,5.365418369157645,0.39,25.0,106,1.9272727272727272,1,20,0,0.0,53,1,0,0,55,55.0,37.0,3.0,3,697,0,141.095,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2,305.71,20.380666666666663,13.562675919420846,-6.24,56.0,128,8.533333333333333,-3,20,361,25.785714285714285,14,1,0,1,15,7.5,39.0,2.0,2,804,0,101.90333333333332,0.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
3,653.38,17.19421052631579,8.113940833304902,6.64,43.8,310,8.157894736842104,1,24,140,3.756756756756757,30,1,0,0,38,12.666666666666666,25.0,0.0,2,663,0,163.345,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
4,905.04,6.704000000000001,5.924470654608177,0.42,39.95,543,4.022222222222222,1,36,35,0.2537313432835821,96,1,0,0,135,33.75,41.0,1.0,2,446,0,181.008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
2,214.06,15.29,8.012684175250369,4.68,39.84,146,10.428571428571429,2,48,35,2.6923076923076925,12,1,0,0,14,7.0,51.0,3.0,1,652,0,71.35333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
28,7904.280000000001,20.16397959183673,14.508505979568442,-10.2,175.2,5656,14.428571428571429,-24,144,351,0.887468030690537,159,1,0,4,392,14.0,76.0,2.0,1,888,0,272.5613793103449,0.010178117048346,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
3,529.62,88.27,71.34512597227648,15.0,178.5,179,29.83333333333333,1,72,107,21.2,6,1,0,0,6,2.0,66.0,2.0,1,693,0,132.405,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
1,642.0199999999999,29.182727272727263,27.279709044290147,8.5,101.76,510,23.181818181818183,2,96,0,0.0,22,1,0,0,22,22.0,49.0,1.0,3,567,0,321.00999999999993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
3,3536.8200000000006,13.197089552238808,9.20049520932538,0.65,81.6,1774,6.619402985074627,1,32,223,0.8314606741573034,207,1,0,0,268,89.33333333333333,49.0,2.0,1,1019,0,884.2050000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
11,5590.860000000001,25.64614678899083,20.67263394686159,-5.46,144.0,3290,15.091743119266056,-14,75,342,1.5576036866359446,150,1,0,1,218,19.818181818181817,49.0,3.0,1,1080,0,465.905,0.0045662100456621,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2
8,1510.06,2.7606215722120657,2.642717683710752,0.21,19.9,886,1.6197440585009142,1,12,86,0.1538461538461538,318,1,0,0,547,68.375,34.0,0.0,3,495,0,167.78444444444443,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,92.46,15.409999999999998,2.669943819633665,9.96,16.5,62,10.333333333333334,10,12,0,0.0,6,1,0,0,6,6.0,49.0,4.0,3,799,0,46.23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
10,3245.47,17.263138297872338,15.464029202938269,-9.9,178.75,2036,10.829787234042554,-6,96,195,1.032085561497326,150,1,0,8,188,18.8,49.0,2.0,3,725,0,295.04272727272723,0.0423280423280423,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,219.0,18.25,2.7443330039125424,14.85,25.200000000000003,53,4.416666666666667,1,12,0,0.0,12,1,0,0,12,12.0,28.0,2.0,1,565,0,109.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,494.64,17.665714285714284,5.893646565690026,10.2,34.8,232,8.285714285714286,2,24,0,0.0,28,1,0,0,28,28.0,49.0,0.0,1,718,0,247.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
2,1237.85,16.956849315068496,6.05623963746673,5.04,35.7,799,10.945205479452056,1,72,2,0.0277777777777777,72,1,0,0,73,36.5,69.0,3.0,1,495,0,412.6166666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,331.95,22.13,8.84089119618928,14.85,41.6,95,6.333333333333333,2,12,0,0.0,15,1,0,0,15,15.0,76.0,0.0,2,465,0,165.975,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
9,4098.8,17.14979079497908,10.54092677856209,-25.200000000000003,71.9,3025,12.656903765690377,-12,96,234,0.9705882352941176,188,1,0,5,239,26.55555555555556,74.0,1.0,1,653,0,409.88,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
7,1714.6,4.535978835978836,5.275498917366689,-12.75,39.8,777,2.055555555555556,-7,36,57,0.1458885941644562,297,1,0,7,378,54.0,61.0,2.0,3,449,0,214.325,0.0184696569920844,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
7,10380.43,24.65660332541568,39.03643663732505,-145.0,222.0,4537,10.776722090261282,-100,192,245,0.5761904761904761,269,1,0,3,421,60.142857142857146,60.0,1.0,3,462,0,1297.55375,0.0071090047393364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
